transaction_id,account_number,transaction_date,transaction_amount,transaction_type,transaction_description,merchant
56f656e3-6066-4c14-9081-420b609326d1,GB65TUMB14335471100406,2023-12-22 21:42:41,-2704.0,Debit,Four safe process develop indeed term.,Bradford-Brown
708fac4e-08d4-4830-82f0-60337143f5aa,GB30SSLT78502170256687,2024-05-14 19:18:47,-1070.31,Debit,Threat anything war.,Bennett PLC
9fb72ab8-c160-4f75-9a2b-34ebbea46aed,GB96OVYU83896600874556,2023-02-28 05:33:38,8315.06,Credit,Age lawyer choice stock executive.,"Wolfe, Brown and Smith"
8ee80102-9995-4a38-916e-e2926be9b506,GB05SUOJ49310473921744,2023-10-06 23:51:47,-4860.72,Debit,Actually crime you.,Garcia Ltd
947f6fb9-d470-43a2-8ed9-0392edb1390b,GB96OVYU83896600874556,2023-10-15 05:25:13,4160.64,Credit,With who deep dream bag if.,Scott-Ray
da6ea33e-0005-4f3c-8277-b5264cc12281,GB23OJVB63196272617004,2023-09-28 21:47:34,-3638.06,Credit,Occur leave take imagine.,Wiley Group
2d6825e6-f9ca-45ee-a4f4-b75621fa442f,GB14FEDO26935226360757,2023-06-14 12:58:02,3654.69,Credit,Large medical sign understand quality without.,"Wright, Green and Curry"
d5bf08e6-3841-4aa8-a0f9-5cff28545400,GB03OORG97772682603560,2023-04-13 07:05:44,1572.58,Credit,Meeting answer spring human still.,Bautista-Avila
2c92e33e-c0bc-4df2-b2f1-88bf614b22cd,GB12OKAF45343161529608,2023-09-24 13:38:44,-1859.86,Debit,War audience amount garden agree.,Gallagher LLC
18c0c62b-ce6b-4782-bf71-a6dfa340fabb,GB26KWZG50390355037898,2023-06-12 02:14:24,1186.91,Debit,Some sense world stay rest thought.,Hardy LLC
20abfaa2-f066-4c53-96ca-d679e27fbc04,GB81DOJO19542706395174,2024-10-03 17:44:34,7042.77,Credit,Rest think others true.,Henry-Duffy
edde1893-7b53-4b0d-9315-9678d64a0603,GB50ZBDL87734794790910,2023-11-26 17:34:32,2997.17,Debit,Third reality particularly pretty side allow.,Solis LLC
6ab5f236-92e1-43d3-a2bf-2c2755771d85,GB57PGVB31352262902309,2024-03-05 06:04:57,-4236.91,Debit,Determine simple paper government.,Sullivan Group
86957752-3be2-467b-9095-78984c44c908,GB09SKMK58900121995047,2023-11-23 23:16:48,-1224.08,Debit,Appear along decision effect way become.,Summers and Sons
c7f0b288-2196-42cc-b868-eecd2ca74822,GB40VFWY32777478769394,2024-06-16 21:11:07,9580.88,Debit,Part worry many research short.,"Marshall, Williams and Moore"
6afb2650-3f08-4958-bc56-e9b0176cc10a,GB84JBMV54596234010038,2024-02-15 17:37:14,-4153.35,Debit,Discover success trial hope response loss.,Lawson Inc
89e7c633-9ed8-4576-aeb2-0cc2048e85cc,GB84JBMV54596234010038,2024-06-08 08:27:47,3157.79,Debit,Everyone heart final record stock avoid.,"Dudley, Horne and Novak"
61c024f8-4a1e-4659-b407-f95d32c89b8c,GB27WOTJ94910262184005,2023-12-04 09:32:02,9412.04,Credit,Of meeting wait.,"Ball, Roth and Chapman"
8911f378-0fe9-4ebe-af94-e30dbd535899,GB05WDFK99456761528669,2023-11-07 05:30:58,8497.3,Credit,Peace hit require.,"Johnson, Harris and Rivera"
d2e648f7-c88d-42cd-a298-8d381a06450f,GB02CQVX11741656227003,2024-07-18 10:41:03,6442.6,Debit,Others look usually clearly.,Ellis-Hanna
2427e3d0-1d99-42c5-b1c7-4f2311897a43,GB85UBKH82858612387851,2023-08-24 07:20:12,1257.43,Debit,Perhaps evidence he.,"Davis, Foley and Henry"
9f1cc47d-9c18-4e95-ab65-74ca0c1f6892,GB16HMIB78568779513299,2023-07-21 22:41:37,1835.36,Credit,Country avoid now cup.,"Everett, Diaz and Huang"
d203297a-421d-491a-8d4c-766df328b1f6,GB22ZVOU40159018420920,2023-10-10 01:13:21,-4074.7,Credit,Politics capital before analysis support.,"Nunez, Michael and Brooks"
3b94e4bf-3b09-45a2-881e-354e8bb6571f,GB61CTWJ96994370239266,2022-12-26 00:27:10,7627.15,Debit,How clear investment more.,"Martinez, Brennan and Burke"
f588250f-7892-43bb-933c-8cbef6faef80,GB24EGYZ13152581431952,2023-02-11 08:06:40,4273.66,Credit,Ability too event suddenly nothing dream.,"Clark, Mason and Bradley"
da463630-0520-43ff-8c86-fc104aa3833a,GB52EBWT93875915543048,2023-02-04 08:59:00,-4929.09,Credit,Site wear follow treatment center.,James PLC
db137d5b-adba-4998-bb48-6f17ed851e24,GB87FQDN77180715697078,2024-09-03 06:11:33,5035.8,Debit,Tree sort building peace.,Gordon PLC
ac5458e7-1e95-49a6-b8aa-4d90869af2b5,GB97TTXW53802877431435,2023-03-14 08:42:35,7212.22,Debit,Food few design continue law nice.,"Jones, Alvarez and Powell"
c3d7e9d6-c42c-4853-aa62-3a468cb83902,GB16XKQF87343375403027,2024-04-01 22:18:00,-928.78,Debit,Travel third return stop.,"Finley, Mclean and Clay"
c29d1558-46c8-4c3e-b4d0-187e6f0d8e6a,GB14CIFB47099571513880,2023-08-28 11:47:32,2378.8,Debit,Able charge while.,Solomon LLC
ae7e0c1b-8a9c-4a97-914a-ddd4c8cc5fde,GB49TZUH01800718503242,2023-04-04 02:36:27,1020.28,Credit,Number official simple whom reduce.,Burgess PLC
db7dc1c0-d681-43c6-beb2-aa7efca1db05,GB44YSMG39123323917908,2023-12-27 19:24:39,5436.76,Credit,Play see under.,Gentry Inc
627886aa-67b2-4eb9-abd1-e20709a703d3,GB60NRCT62695563853632,2023-08-30 20:05:17,6441.51,Debit,Dream poor although especially turn.,Clark-Reeves
4c32453b-141d-4e57-ace3-a302d74cbada,GB22UYZI09438401342943,2023-04-04 13:48:39,5919.35,Credit,Everything simply night.,Griffith-Keller
4a711794-f635-4d45-bc3f-ce9df2b39380,GB86JKPC12639214424808,2023-06-25 20:07:36,9384.14,Credit,Along save newspaper.,"Garner, Bailey and Pierce"
08adf1e6-df13-47e7-a619-11ca3faf7b67,GB13VXON88882644867048,2023-12-15 15:29:07,-103.44,Credit,Director too take discover.,"Santiago, Rocha and Hicks"
27f021a5-266d-42b1-9705-4cbeffe00bc5,GB04TJZC90490435792023,2023-07-25 02:15:48,8951.55,Debit,Blue represent method call street.,"Webb, Gonzalez and Herrera"
a9a520d9-8d8d-405d-bd49-d2bac769c88a,GB60MKGS15094211197624,2024-09-05 15:37:19,1776.81,Credit,Far what assume.,Green Group
b358bdd5-39a1-4ced-a022-332fcbc70727,GB09SKMK58900121995047,2024-05-31 05:35:41,1931.74,Debit,Fight song raise single two indicate.,"Johnson, Berger and Mccormick"
7b993210-2bbb-4de6-805f-7be2a3836dbd,GB44YSMG39123323917908,2024-06-28 15:55:56,6307.35,Credit,Development this suddenly kitchen adult.,White PLC
2ac95764-7284-44b2-92ed-e0e1d3283f71,GB69DRKL76509617467287,2023-07-27 18:14:15,2956.65,Credit,Not role over together sell.,Reed PLC
ca0faf77-f172-46af-9bb4-240d1efb547d,GB22ZIXK84907075720932,2024-11-01 08:10:03,8555.58,Debit,Fact forward class sound.,Coleman-Ferguson
0b1a98a5-d59d-4dd3-96b0-7595b2cd6e3e,GB61CTWJ96994370239266,2023-03-11 13:38:06,280.91,Debit,Stay produce involve best form similar.,Good-Smith
aacbe9f6-bef4-495a-bc13-7778105cf9dd,GB71BSXY31149337923296,2024-08-16 02:41:16,-2503.64,Debit,Myself later security interest.,Ryan-Reeves
eb8948f8-c576-4d66-bd8d-d272ce532f02,GB13VXON88882644867048,2024-04-11 21:15:44,7850.73,Credit,By old until but.,Martin-Lindsey
f55e103d-f3f6-4cba-87e2-2fbf231fe4fe,GB66GDIZ16906306232170,2024-03-06 12:55:09,6795.2,Credit,Black yet little.,"Perez, Sherman and Aguilar"
0cb6a193-fd2a-4e2a-a7d6-8aab93b98620,GB85AEQP66600413303962,2023-11-16 19:21:25,5191.21,Debit,Enter economic music trouble land.,Jensen Ltd
710b2018-c155-433a-b6af-9025e5739c4c,GB31AUCT72604504818089,2023-07-21 09:14:53,7277.37,Debit,City personal clear.,Thomas LLC
793050b5-1183-443e-a26f-b9d367a13d11,GB07RFCX00220016683141,2023-10-22 21:40:46,3606.32,Credit,Win trip bank.,"Wilson, Smith and Ortega"
d9f088d8-3321-42f3-b2ac-d58a9cba87f6,GB78ERCG23646602991562,2022-12-22 05:06:52,-2548.77,Debit,Relationship current successful those notice.,Thomas PLC
6003aaca-e8a1-4cfb-a2eb-f410f2b51747,GB62VQXL77957603844104,2023-09-19 19:22:27,-38.79,Debit,Window morning south.,Hart and Sons
c691a3e6-7702-46b6-94a4-307db0f1c64e,GB76QFSQ40252563212832,2023-04-16 17:29:25,2385.0,Debit,Either left machine produce national almost.,Henson-Brennan
25a38be0-8334-4ec8-96ab-06cac53539c8,GB70HQQA38552172460912,2023-07-21 03:27:10,-2654.81,Debit,Election son own son.,"Lynn, Walker and Rose"
c9a3b7fd-939d-4e6b-9dac-84a428002093,GB22USHG37266782937932,2024-03-30 04:45:30,5033.34,Debit,Something large citizen rather list after.,Johnson-Lewis
8969c1c0-81b1-405a-80a5-23cc1ff03221,GB21YQZT15787013926115,2024-03-12 13:19:43,-4169.55,Credit,Certain home kid long direction travel.,"Wilson, Wood and Perez"
6929d247-af28-467d-8093-29835f4c5db7,GB18BBXH96419295002016,2024-04-30 09:07:25,2611.97,Debit,Trouble rise one.,Dyer-Kelly
52af09b7-7312-4dce-bb3f-948528548394,GB04TJZC90490435792023,2024-03-11 02:32:07,9735.47,Debit,After me quickly need.,Lewis-Schaefer
088e8d35-8678-47f0-9857-3ba30f8e569c,GB96OVYU83896600874556,2023-12-22 04:33:51,-662.09,Credit,Book pick coach trial our.,Hernandez-Aguilar
82a6f283-4195-4748-b6a1-fa6252749155,GB40IABB72485206434434,2024-01-22 02:32:17,-4249.02,Debit,Leg note election everybody keep sell.,Nelson-Mccarty
c167fd4f-3e31-488a-a371-5a94dcbcfc70,GB05OZOD44658916715909,2023-10-01 16:48:13,227.1,Credit,Poor science southern Mrs next.,Flowers Group
83d0f772-9723-4dbb-9e03-27fdcc507cdd,GB05BTZT30310062094180,2024-11-12 03:48:12,9362.83,Debit,Dream hear mention.,Gonzalez and Sons
42b43605-0d83-44a2-bc2e-a2b4b6be35c1,GB38UNMH07189015079659,2024-05-20 04:21:54,3739.22,Credit,Realize night computer probably.,"Woods, Harris and Barton"
a4ecee7b-506f-4a55-9957-cb4d6f3fc6a3,GB92ZYTF67074751044667,2023-01-05 11:07:35,8920.52,Debit,Lay north wonder politics check.,Kim-Bowman
3da310b5-d102-4bdd-a48d-b05ad6284d75,GB27WOTJ94910262184005,2024-11-05 07:59:17,9714.44,Credit,Reduce partner song gun political know.,"Cole, Reeves and Wilson"
9cd43be0-d805-455e-9784-1d9546b96f94,GB21FDTW84166755459835,2024-04-20 20:55:50,7981.48,Credit,Mention beyond add.,Jones Ltd
cac87e30-8862-4da0-83a5-3925784eb6bf,GB26ZTLE03334626892946,2024-04-17 02:12:04,7319.97,Debit,During process billion audience.,Foster PLC
e68f6980-d97b-411b-890f-b883b534c87c,GB71JFQU35061084552346,2024-10-27 22:45:07,2593.43,Debit,Girl especially free personal person others.,Dominguez-Griffin
8150c722-db97-46ef-8f3b-c1961774fd90,GB92ZYTF67074751044667,2024-04-02 12:07:51,3988.35,Debit,Soon everyone establish.,Mathis-Newman
cbbee365-2a15-4852-a0f9-f371ed6a3f25,GB02ZPHB74505674061115,2024-06-29 01:42:11,-2570.36,Credit,Require what sort public.,Aguirre-Walker
446f32fd-13b7-4766-8aec-448fe4b3c4a9,GB08RVRX57625915657045,2023-03-17 10:06:19,-3365.36,Credit,Collection sure sport natural garden.,"Daniel, Morrison and Lawson"
e2984dee-28f1-4d89-94d8-2750e89a7633,GB48OICV41179501776089,2023-08-13 06:35:48,5729.24,Credit,Quickly artist yard factor interest.,Spears Ltd
9bec2054-e5c1-4148-8889-0867e7e48968,GB04LFYO95003590866883,2023-07-04 00:42:13,-2872.66,Credit,Entire cultural free fact seek fear.,Clay-Palmer
c72d4d65-be82-46d4-b0f0-5827d48009c0,GB17VOBY23855633836284,2023-11-08 00:14:29,8543.67,Credit,Deal blue establish professional them.,Hawkins-Barnes
4dbbac64-fc24-459b-8947-926da47b82b1,GB02CRIS95439419688592,2024-08-19 19:20:21,3525.89,Credit,Young evidence research concern.,"Huber, Lutz and Campbell"
fd12722d-12a1-4373-aed0-4dce0a7a34b7,GB71BSXY31149337923296,2024-07-19 23:54:53,-2239.41,Credit,Recent course sign campaign.,"Torres, Long and Greene"
3f7d2c9f-1a1a-4535-b0d3-0cb3acb34dab,GB36IROE69472780661562,2024-09-13 02:25:55,-556.18,Credit,Morning project field.,Padilla Inc
226efe36-3bd7-4085-82d9-95dd9a36edd7,GB16EKRE61599979159436,2023-01-19 11:56:00,9655.93,Debit,Sound wish last outside general.,Owens Ltd
9ad57fcd-3292-4da6-8444-42205e989f56,GB37ZHJN51626940650915,2023-09-02 05:56:50,6589.83,Credit,Good suddenly author health.,Mcguire Inc
3696f789-de40-4794-b1a9-eb85e474fe36,GB16IFZK02158378646227,2024-01-29 11:13:25,-1567.44,Credit,Probably message morning.,Lewis-Graham
ecff0d46-87b6-4580-a5d4-39f2d75878fc,GB02JVII39734508683181,2024-02-06 03:36:19,2085.81,Debit,Product rest whose state ready.,"Morgan, Stewart and Vasquez"
d58dc924-ad7c-4b22-b7f3-28b5448a1701,GB48OICV41179501776089,2024-08-27 07:35:52,4658.0,Debit,Responsibility trouble next.,"Espinoza, Murphy and Mayer"
e62a7554-4fba-4b93-a059-106c20e41fb0,GB53KCXH01707276916156,2023-10-08 04:03:30,1007.04,Debit,Will matter sort finally produce.,Cooke Group
e3863d15-4a57-4b3a-9243-322672f47a76,GB14JSJC06298178057129,2024-10-08 16:45:52,5497.24,Credit,Several travel agreement whose.,"Butler, Harrell and Pacheco"
3f0f7b58-9297-40cb-9836-43907421c64b,GB26ZTLE03334626892946,2024-01-02 11:07:17,-46.64,Credit,Pick executive hospital.,Mcguire LLC
4ed12d8d-ac38-439c-8aee-bb402b0de9fd,GB91ZONY31255756489270,2024-05-04 14:14:37,4156.66,Credit,His suddenly wide must team.,Bond-Morrison
af3a5331-3649-4ba2-97d9-aa0c7ccba9dc,GB48OICV41179501776089,2024-06-18 15:27:55,-1076.6,Debit,She early of church.,Hale LLC
87e5b427-3316-41a8-b02c-68e601df7a38,GB25BHAH40847662505503,2024-07-24 22:38:55,-2295.87,Credit,Available growth may break any.,Nguyen-Romero
9bc1abf8-4e90-4f4e-8475-f59507178dad,GB50ZBDL87734794790910,2023-09-05 20:48:03,-3852.58,Credit,Whatever wonder degree laugh second management.,"Bell, Quinn and Sampson"
3123e0ca-3ee3-46c6-a540-d5fa2a6ba577,GB07RFCX00220016683141,2024-05-02 16:57:13,608.97,Credit,Eat player its show these keep.,"Johnson, Davis and Fitzgerald"
0cece3c1-40a5-453e-afb3-4354e35962ed,GB45BNTA31980639877778,2024-09-26 05:21:53,1720.99,Credit,Would end minute walk.,Edwards PLC
5148a2bf-4400-4b03-a9a6-713a9b9914e4,GB04YLDO46125878219744,2024-11-02 07:00:28,-1629.41,Debit,Fight wish now.,Flores-Tucker
f81d9bb2-2949-46c3-9f0e-41decd70e9c8,GB78CUXA19281637104387,2023-08-04 04:36:37,4608.15,Credit,Difference those trouble.,Blake Inc
5298f035-9480-43f5-b977-44578ccc7b70,GB71BSXY31149337923296,2023-11-12 10:14:14,8927.38,Debit,Trade himself quite school military.,Mathews Group
f5491b89-bc62-407c-bcd2-60779de11a79,GB92FJTS06389810658805,2023-07-19 01:24:28,2360.99,Debit,Quickly break level thing.,Sutton-Spears
c5926492-10e7-4043-a01a-653249ffa0ce,GB76QFSQ40252563212832,2024-01-16 14:12:48,-322.12,Credit,Off record happy.,Mack Ltd
7155f710-a108-4dc6-b6ee-c0b5ca32e6d2,GB86TTVZ95759477769038,2023-01-04 21:15:34,9431.01,Debit,Building expect spend wear power kitchen.,"Washington, Elliott and Shaw"
96805138-e7f9-400d-8070-189d10a15eca,GB34TCCN92781178864293,2023-11-21 21:40:34,6654.03,Debit,Almost receive course raise reflect.,Diaz-Willis
e279ba04-56c9-41b4-949a-4548978c46a8,GB40VFWY32777478769394,2023-04-06 23:47:16,993.66,Debit,Operation sea no into cause.,"Howell, White and Willis"
010c6f7e-fb0a-4c60-b942-e0861fccbf0d,GB31AUCT72604504818089,2024-09-20 14:43:15,5273.59,Debit,Wind option treat.,"Powers, Davis and Cook"
b3811320-b153-4ce0-acb7-f9d5d1466a53,GB71JFQU35061084552346,2024-11-11 06:34:57,9337.87,Debit,Use after those blue true.,Johnson Ltd
378cdd68-6c79-49ad-b009-9af931f5bd32,GB83OHVU37527366709885,2024-02-05 08:35:36,12.66,Debit,Serious young occur memory.,"Craig, Hall and Henry"
20004d28-f685-43da-b9bd-f4934559df68,GB84JBMV54596234010038,2023-06-11 22:42:48,-3428.57,Debit,Process series and suddenly.,Wilkins PLC
4f9448fa-40df-4ffb-8b29-b1b2923b4e6f,GB77JSTX84591097986106,2023-06-08 18:59:24,-4755.32,Debit,Rest have through behind.,Wood and Sons
a4d3a259-fa5c-46e9-9543-8e4bde94ffe4,GB43BGMB14289816706808,2024-02-23 21:57:34,2368.42,Debit,A report building.,Graves-Smith
97e6e541-a615-478d-8af7-ba4efb8e4e69,GB68KPDJ13484807729931,2023-02-15 23:17:58,-3389.94,Debit,Write later different this.,"Macias, Hendricks and Rivera"
373a64d5-ae85-44af-8ccd-a287c0b39e2a,GB36IROE69472780661562,2023-10-22 05:00:24,-3305.42,Credit,Wonder as decide letter.,Jackson LLC
dd337f19-3140-4aeb-a44a-bb4d5be07a4c,GB19JXVV89117184376979,2024-02-14 11:53:07,-1046.96,Debit,Sound oil should doctor.,Blackburn-Jones
67871774-0554-490f-a51b-81cfda8ce4ef,GB36DJTS83779979374446,2024-07-01 12:43:31,-2773.61,Debit,Society loss data information bar.,Johnson PLC
9632d00a-4cba-4b30-996c-101a6efb38a1,GB12OKAF45343161529608,2022-11-16 18:10:15,2958.66,Credit,Crime begin group face.,Hodges-Burton
5e790900-0b26-422f-96b8-163069f36471,GB16EKRE61599979159436,2024-05-30 19:09:45,-4191.26,Credit,Experience event increase throw note.,Shaw-Hall
1884c206-97fe-4d58-86d3-966e10b1b9dd,GB63CDMI71921813626239,2023-02-12 06:08:05,-1.8,Credit,Seven necessary court news.,"Alexander, Neal and Reed"
4834469b-143f-42d2-8be0-bc8ba92316e4,GB88YXMX18722055563123,2024-04-24 08:16:28,1638.62,Credit,Father year five attention race environmental.,Aguirre Inc
7e454d31-b48a-4cc6-8dcf-fa5772ee5750,GB05BTZT30310062094180,2024-10-09 17:00:38,2463.51,Debit,Never available possible tough.,"Blair, Howard and Shelton"
9ee7c22b-0775-45a6-8787-fd179741d250,GB52EBWT93875915543048,2023-01-28 04:59:17,1786.12,Credit,Chair offer health arrive lot short.,"Conley, West and Campbell"
099fa03b-2041-4918-ae87-0d575e313691,GB69DRKL76509617467287,2022-12-07 13:34:34,-3569.66,Debit,Partner agreement together herself skin anything.,"Perez, Robinson and Vaughn"
95637e6f-4d5b-4491-aa03-52647beaac8c,GB66GDIZ16906306232170,2024-03-13 21:08:11,3489.87,Credit,Indeed since I.,Lewis-Chavez
9e347b8d-f571-4070-909d-325b9ed93ff7,GB60YBYI98390731313239,2024-07-05 22:53:20,7757.9,Credit,Prevent claim forget simple.,"Davis, Coleman and Barrera"
d965274d-f42b-44db-991a-e442b1bb940b,GB16IFZK02158378646227,2023-08-09 18:46:06,8901.79,Credit,Wide act near sit concern allow.,Robertson Ltd
4d993dd1-6d83-4dbe-a4c9-2b2e75d1d2e7,GB42MPWP65723774424527,2024-08-30 18:13:22,4881.86,Credit,Character parent nice take.,"Stewart, Barber and Johnson"
5d92d8ee-042a-4b45-92b8-14396159acba,GB25BHAH40847662505503,2023-05-20 11:58:23,-888.86,Credit,Last show cause.,Carlson Group
42ce59ba-94f5-4d30-be62-9187002770b6,GB68CUUV10346690601648,2024-10-30 14:43:53,-3076.23,Credit,Affect religious option especially.,Bennett-Smith
6ccc71ee-7cd0-4110-b8ba-db778e970f9e,GB36IROE69472780661562,2023-07-02 03:34:01,-4320.08,Credit,Bill car us.,Dixon Inc
b719a3c4-144c-4980-8cc4-913379c1af07,GB49TZUH01800718503242,2024-06-07 19:49:00,-4073.21,Credit,Point someone produce one marriage.,Bridges Ltd
3e4483f9-a2e7-432f-8033-a615ad3f55a9,GB06ZDPR07373996889358,2023-01-10 19:30:23,-1514.26,Credit,Say effort action year easy.,Ross Group
f2d85aa2-8044-4067-8631-3279b48113c5,GB25BHAH40847662505503,2024-02-14 05:39:49,3959.89,Debit,Serious mother mother security.,"Henry, Santos and Banks"
71d7f19b-1a0f-4650-b5e4-8f587ba2bf4e,GB40VFWY32777478769394,2023-10-20 18:31:20,1419.41,Debit,Join look police.,Stephenson Ltd
9d82685c-73dd-4c01-b0a4-752b958c1595,GB08DKXG59058823172666,2024-08-21 23:47:30,4013.05,Debit,Subject seat daughter.,Morton-Cannon
8606c2a7-387d-4321-b88a-c3df65c2e187,GB69DRKL76509617467287,2023-01-15 01:37:13,2140.26,Credit,Cost need before.,Klein Inc
cc577174-d043-470e-b2ba-0ff3ea59ce78,GB96OVYU83896600874556,2023-04-27 10:17:54,-1849.49,Debit,Along play low identify old.,"Johnson, Woods and Robinson"
0d06be31-95e7-4578-81b3-b89acf3268f4,GB52CCGG18380273703950,2023-06-15 07:41:45,9648.89,Credit,Argue direction talk.,Conner-Rogers
9112698c-be7a-4818-88bb-a22eabd0e0a7,GB61IKSG02118077587205,2023-04-30 12:17:04,2974.21,Credit,Tax suffer something so.,"Faulkner, Baker and Lindsey"
20f4921d-63ac-438b-9188-ee4537adb26b,GB23DEWJ41738181908930,2022-12-13 21:50:35,4907.16,Debit,Collection follow reflect nearly approach general growth.,"Andrews, Mitchell and Guerrero"
18430649-4b9b-48e8-ab9b-6d21c1b3b37f,GB60YBYI98390731313239,2024-09-14 10:10:04,2221.25,Debit,Mother campaign door.,Burton PLC
3ec06936-13f0-422d-85c6-02778915ca3e,GB71BSXY31149337923296,2023-08-03 05:33:59,-4973.97,Credit,Have suggest first.,Strong and Sons
d0856448-685b-44a6-ab92-91b2630aa7b6,GB87RPLI55434513925614,2023-05-18 06:02:10,-562.26,Debit,Movie over the specific plan.,Santana and Sons
da6ccd8a-05bc-4623-9882-316380d6c609,GB02JVII39734508683181,2023-10-03 12:36:51,9189.36,Credit,Nor production authority attack mean later.,Smith-Alexander
c915e102-b890-4283-9f0e-3b457ff01cc7,GB68CUUV10346690601648,2023-05-05 09:17:58,9781.54,Debit,Activity allow magazine voice knowledge write than.,Dorsey Inc
c5b30d2d-db1f-4ab9-aedb-5da1f818f652,GB15LFFK58776494381896,2023-12-29 17:52:31,-2787.11,Debit,Choice president carry manager sing.,Black Ltd
b234303a-94c5-4f09-a184-65ad2142782c,GB73JJZZ63145051861076,2024-08-30 04:01:26,4172.77,Debit,Right member century moment writer.,Hamilton Group
3e2453c0-90de-4c44-b228-64b4e9d19839,GB46JYGW97260738429617,2023-11-25 12:09:50,5600.6,Credit,Today score join society know.,Jones-Blake
17bcbfc6-dfd5-49f3-b0c8-a928bff5cd6d,GB23DEWJ41738181908930,2023-11-01 23:58:10,8889.02,Credit,Big region history design.,"Wall, Wright and Cruz"
8cf94cef-90c9-47a4-b9fb-f3913ac60973,GB83NOGA55422236410015,2023-11-07 17:44:28,-1158.51,Debit,Spend my couple.,Johnson Ltd
f181d226-eaf6-46e9-b025-4de2c044d334,GB54LJME79314362538527,2023-04-12 13:04:09,-655.69,Debit,Policy maintain ready seem fall idea.,Cameron-Beard
143f09ff-ae26-4bae-940f-ef889efce006,GB87FQDN77180715697078,2022-12-03 01:27:26,2221.75,Credit,Stand item provide fly appear.,Farmer-Salinas
703f5a3f-f2e3-4d6a-837d-c72fe522e54f,GB45BNTA31980639877778,2024-07-04 08:21:31,-1928.75,Debit,Respond help positive Democrat experience.,Foster PLC
2e8e4264-8ecf-4a22-8c4e-64b48510d9f7,GB86YLUV34425284002024,2024-04-29 03:10:13,-2579.33,Debit,President stand employee standard want.,Meyer PLC
5573ecfa-ca82-4805-8669-0bbf4f9cbf9e,GB08DKXG59058823172666,2023-04-01 18:29:12,7150.72,Credit,Matter too health.,"Weaver, Harris and Hess"
3b261056-6365-4025-9c62-4ec36c312408,GB33DMBT67570430927742,2023-07-08 14:51:22,22.87,Credit,Sea station medical.,Stewart Ltd
011765c0-8019-485a-ba9d-4c185be1fef7,GB52ZEVF84403784576249,2022-12-09 12:49:59,8591.42,Debit,Police us region high information research.,Jordan and Sons
7a8fd8c6-c4f3-4212-89fc-b65ddc7de5a7,GB02CRIS95439419688592,2024-01-07 08:28:41,8929.91,Credit,Center war late.,Higgins-Rogers
c234a1bc-2890-4758-89ce-b9e219cdadfb,GB68KPDJ13484807729931,2023-05-04 02:52:39,6227.61,Debit,Just television skin.,Reeves-Williams
f92c54d1-5a63-4205-bfa8-630399b3dc49,GB16EKRE61599979159436,2023-10-23 09:56:22,-3207.88,Credit,Near particularly pull.,"Jensen, Williams and Welch"
7d1fb62d-4788-42d5-ac9c-db6e0205547b,GB09SKMK58900121995047,2023-06-21 17:34:56,736.4,Debit,Per become will.,Wright PLC
80bc9d13-f7a7-459c-92b4-6ddab11b89b0,GB86TTVZ95759477769038,2023-07-13 09:02:36,-4602.74,Debit,Finish whose training not.,"Barnes, Alexander and Harris"
f7cd376f-022c-4945-acd4-e0fbff9f33a7,GB89SMXP60244459770917,2023-01-17 15:46:38,6403.88,Credit,Car beyond against.,"Green, Rowe and Hunter"
cba89747-6fb8-4d76-bad1-7e929914f723,GB37ZHJN51626940650915,2023-02-19 12:29:37,-28.22,Debit,Third popular he might.,Noble LLC
896271c0-df1b-40d2-9b60-8eb8e9e89e42,GB91ZONY31255756489270,2024-01-24 14:13:25,-4373.46,Debit,Than follow production.,"Baird, Peters and Martin"
e0098fb6-e1c4-43a0-84b9-72b56e872bc8,GB05BTZT30310062094180,2023-02-07 19:04:47,4937.46,Credit,Know eye feel approach.,Peterson-Ramirez
6c7379d6-e15c-483d-b85f-8d74e1a30b1f,GB36LOUH39426681655467,2024-04-10 23:42:11,-154.85,Credit,Hear chair allow indicate.,"Barnes, Riley and Walters"
d542a482-fcd2-4266-b58b-df1d7f77798f,GB84WANP66408167260117,2023-08-19 21:22:51,-2211.22,Debit,Really age base Congress cell but.,Elliott-Quinn
795655ea-e2d4-4fa5-9bb7-1090deef785c,GB91UWMF08077556833073,2023-05-26 04:42:22,-2060.09,Credit,Across again fill power purpose dinner.,Garcia LLC
74554087-0b59-4140-83c6-0b4638763019,GB36DJTS83779979374446,2024-08-03 23:02:40,8240.3,Debit,After every give suddenly.,Wilson and Sons
48aac3ed-8160-4a7f-8a7a-3e8be2a7d92c,GB22OFFQ33421253463043,2023-04-26 20:34:34,-4762.92,Credit,Responsibility arrive rest work.,Nelson-Roberts
14ab6acf-0ae3-474a-80d9-5748e507be7f,GB08RVRX57625915657045,2023-06-07 14:55:59,8380.12,Debit,Want fast western which guess admit.,"Villanueva, Cameron and Smith"
cd8cb3bc-b41f-4834-b684-8ac37441baea,GB07PFXX46535528521970,2023-04-03 22:18:12,-1160.83,Credit,Either night blue star.,Ibarra Ltd
d6432cfc-4c1b-4b9c-bebd-b03fe8d6463e,GB02ZPHB74505674061115,2024-06-19 23:14:12,1920.03,Credit,Chair term assume after.,Robles-Brown
3f4ccde1-415b-4281-a650-a1a333d26647,GB83OHVU37527366709885,2023-09-12 07:29:28,-2805.49,Debit,Major future court mission situation.,Rose Inc
